Date,VTI,SPY,EFA,EEM,EMB,TLT,IEF,SHY,LQD,HYG
2006-08-22,45.0672,90.5799,37.3997,21.6334,,47.5324,50.0278,56.9311,49.0291,
2006-08-23,44.8495,90.3294,37.2662,21.2419,,47.5542,49.979,56.9169,49.0106,
2006-08-24,44.846,90.2528,37.1606,21.1844,,47.6415,50.0278,56.9525,49.0106,
2006-08-25,44.8636,90.3641,37.1328,21.2441,,47.7125,50.0948,56.9667,49.0801,
2006-08-28,45.1233,90.7957,37.2885,21.4852,,47.7561,50.0887,56.9809,49.094,
2006-08-29,45.2111,90.9002,37.5888,21.5582,,47.8216,50.1314,57.0023,49.1265,
2006-08-30,45.3094,90.9559,37.5888,21.6511,,47.9471,50.1923,57.0378,49.1589,
2006-08-31,45.3023,90.9419,37.5888,21.5891,,48.0617,50.2594,57.0876,49.3258,
2006-09-01,45.5656,91.4849,37.8668,21.8302,,48.0781,50.334,57.1526,49.2672,
2006-09-05,45.6569,91.659,38.0669,21.9496,,47.7768,50.1688,57.0883,49.1181,
2006-09-06,45.169,90.8514,37.4275,21.3193,,47.7111,50.1321,57.0883,49.1181,
2006-09-07,45.0005,90.4338,36.9771,21.0761,,47.8042,50.1688,57.0883,49.1694,
2006-09-08,45.0917,90.6914,36.9882,21.2486,,47.8425,50.2178,57.124,49.2206,
2006-09-11,45.1058,90.7818,36.7658,20.7908,,47.7987,50.126,57.1169,49.202,
2006-09-12,45.6183,91.6729,37.1884,21.1468,,48.0398,50.2667,57.1455,49.2765,
2006-09-13,45.8605,92.0418,37.1161,21.4631,,48.0616,50.3157,57.1526,49.4069,
2006-09-14,45.7622,92.0488,37.1661,21.2862,,47.9521,50.2178,57.1026,49.2811,
2006-09-15,45.871,92.2649,37.0883,21.4122,,47.9138,50.1872,57.124,49.2485,
2006-09-18,45.9061,92.3907,37.244,21.6533,,47.8371,50.1138,57.1169,49.2578,
2006-09-19,45.7867,92.1599,36.8993,21.3193,,48.3739,50.4136,57.1955,49.4488,
2006-09-20,46.0605,92.6494,37.2607,21.7572,,48.4452,50.4258,57.2169,49.528,
2006-09-21,45.7727,92.2019,37.3496,21.2264,,48.8889,50.7868,57.3168,49.8261,
2006-09-22,45.6569,91.9222,37.1661,20.9566,,49.1299,50.9397,57.3454,49.854,
2006-09-25,46.0477,92.6284,37.3218,21.1999,,49.4751,51.111,57.3953,49.9285,
2006-09-26,46.3685,93.3976,37.4108,21.4498,,49.2669,50.9826,57.3311,49.7888,
2006-09-27,46.4249,93.5094,37.6499,21.4012,,49.1245,50.9703,57.3739,49.7655,
2006-09-28,46.4707,93.4744,37.7556,21.5737,,49.0423,50.9214,57.3953,49.7795,
2006-09-29,46.3262,93.3976,37.6722,21.4012,,48.982,50.8663,57.3383,49.7562,
2006-10-02,46.1958,93.0479,37.7778,21.3658,,49.1163,50.956,57.4056,49.8381,
2006-10-03,46.2663,93.2437,37.8112,21.0761,,49.0502,50.9498,57.4127,49.8709,
2006-10-04,46.7562,94.3344,38.1726,21.64,,49.4077,51.1832,57.513,50.1094,
2006-10-05,46.9817,94.5162,38.2171,21.9275,,49.0612,51.0051,57.4557,49.9457,
2006-10-06,46.8901,94.3974,37.8779,21.8722,,48.5497,50.7287,57.3841,49.665,
2006-10-09,46.9359,94.4533,37.9057,21.7904,,48.6818,50.7902,57.3912,49.7024,
2006-10-10,47.0416,94.5792,37.9502,21.9872,,48.2967,50.4831,57.3124,49.4825,
2006-10-11,46.9571,94.4673,37.9224,21.87,,48.1537,50.4217,57.3053,49.3703,
2006-10-12,47.4258,95.2854,38.3283,22.403,,48.1812,50.4524,57.3339,49.4872,
2006-10-13,47.5915,95.5301,38.395,22.5357,,47.9392,50.3664,57.3124,49.3047,
2006-10-16,47.7219,95.6769,38.5396,22.5976,,48.1537,50.4524,57.341,49.4264,
2006-10-17,47.5351,95.3762,38.3005,22.3013,,48.1922,50.5076,57.3483,49.5199,
2006-10-18,47.602,95.5021,38.395,22.5202,,48.2912,50.4954,57.3554,49.6229,
2006-10-19,47.6549,95.6559,38.6842,22.6197,,48.2032,50.4524,57.3483,49.4638,
2006-10-20,47.6408,95.6769,38.8065,22.5136,,48.1537,50.4401,57.3698,49.4825,
2006-10-23,47.8452,96.1174,38.8399,22.4937,,47.9612,50.2989,57.341,49.3703,
2006-10-24,47.9616,96.404,38.8454,22.6219,,47.9612,50.3664,57.341,49.4545,
2006-10-25,48.1202,96.7326,39.1179,22.8851,,48.3407,50.5506,57.4056,49.665,
2006-10-26,48.3739,97.0333,39.4181,22.9404,,48.6542,50.7227,57.4772,49.8241,
2006-10-27,48.0038,96.425,39.1457,22.5578,,48.8797,50.8884,57.5346,49.9831,
2006-10-30,48.0214,96.3551,39.0623,22.4804,,49.0172,50.913,57.4987,50.0299,
2006-10-31,47.9616,96.3411,39.0845,22.9116,,49.3967,51.1402,57.5775,50.2545,
2006-11-01,47.5739,95.6908,39.0178,22.6816,,49.67,51.3177,57.6186,50.4203,
2006-11-02,47.5456,95.6349,39.1624,22.7524,,49.4658,51.176,57.6042,50.3592,
2006-11-03,47.5386,95.4671,39.0122,22.8232,,48.8805,50.7877,57.4963,50.0068,
2006-11-06,48.0673,96.5439,39.5905,23.365,,49.0241,50.8369,57.4891,50.0632,
2006-11-07,48.2329,96.9144,39.635,23.2655,,49.2504,51.0096,57.561,50.2418,
2006-11-08,48.3563,97.1242,39.6461,23.3252,,49.4271,51.1205,57.5897,50.3028,
2006-11-09,48.0919,96.6138,39.4459,23.4048,,49.3995,51.1144,57.5826,50.3545,
2006-11-10,48.2012,96.6557,39.6016,23.438,,49.6148,51.2253,57.6258,50.4908,
2006-11-13,48.3105,96.8935,39.3514,23.5176,,49.6038,51.2006,57.6258,50.4579,
2006-11-14,48.6876,97.6206,39.7851,23.8847,,49.7971,51.3054,57.6329,50.5377,
2006-11-15,48.8709,97.9003,39.774,23.929,,49.6093,51.1636,57.597,50.4062,
2006-11-16,48.9766,98.152,39.6906,23.6879,,49.383,51.0342,57.5754,50.3357,
2006-11-17,48.9519,98.18,39.5738,23.6614,,49.6645,51.2191,57.6473,50.5002,
2006-11-20,48.9801,98.2359,39.2736,23.5685,,49.7418,51.25,57.6617,50.5377,
2006-11-21,49.107,98.3337,39.4682,23.9444,,49.8633,51.3239,57.6761,50.6083,
2006-11-22,49.2445,98.5296,39.8518,24.1125,,49.9461,51.4041,57.7193,50.6646,
2006-11-24,49.1,98.131,39.6406,24.1081,,50.0345,51.4595,57.7264,50.7445,
2006-11-27,48.3211,96.7816,39.3125,23.6525,,50.2167,51.5088,57.7624,50.7492,
2006-11-28,48.5043,97.201,39.6628,23.7896,,50.3216,51.6013,57.7911,50.8432,
2006-11-29,49.0013,98.2149,40.1132,24.1744,,50.2057,51.5397,57.7911,50.7962,
2006-11-30,49.0788,98.2569,40.2856,24.2828,,50.5369,51.8109,57.8559,50.9888,
2006-12-01,48.9414,98.0401,40.2355,24.1833,,50.6655,51.9309,57.9693,51.0488,
2006-12-04,49.4207,98.7883,40.4969,24.6875,,50.7541,51.9247,57.9621,51.1667,
2006-12-05,49.6004,99.2148,40.7248,25.1188,,50.5159,51.8567,57.9621,51.1431,
2006-12-06,49.5723,99.1308,40.6359,24.9463,,50.4161,51.7763,57.9548,51.0158,
2006-12-07,49.3502,98.6974,40.7749,24.8578,,50.3773,51.7577,57.9403,51.0393,
2006-12-08,49.4348,98.8791,40.6748,24.7472,,50.0115,51.5226,57.8682,50.8506,
2006-12-11,49.5405,99.1658,40.8416,24.7583,,50.2277,51.6834,57.8754,50.9638,
2006-12-12,49.463,99.0889,41.0084,24.4597,,50.333,51.7763,57.9548,51.0723,
2006-12-13,49.5476,99.1938,41.1641,24.5924,,49.8841,51.5102,57.8754,50.8175,
2006-12-14,49.9247,100.0678,41.3309,25.0126,,49.7012,51.4298,57.8465,50.7704,
2006-12-15,49.9388,100.0769,41.1641,25.1232,,49.7289,51.4422,57.8682,50.761,
2006-12-18,49.7344,99.8027,41.103,24.9485,,49.7455,51.4669,57.8682,50.7657,
2006-12-19,49.8049,99.9926,41.2864,24.7915,,49.679,51.4545,57.8754,50.7562,
2006-12-20,49.7837,99.9363,41.2142,25.0658,,49.6735,51.4422,57.9115,50.794,
2006-12-21,49.5899,99.5707,41.1932,25.0209,,49.9228,51.6278,57.9548,50.9261,
2006-12-22,49.3107,98.959,41.0966,25.1106,,49.5404,51.3927,57.9476,50.7657,
2006-12-26,49.5977,99.5426,41.0796,25.3439,,49.69,51.4298,57.9476,50.8223,
2006-12-27,49.9377,100.1964,41.5906,25.705,,49.3247,51.2927,57.9158,50.6598,
2006-12-28,49.8669,99.9855,41.619,25.6557,,49.2135,51.1748,57.8795,50.5557,
2006-12-29,49.6685,99.5707,41.5736,25.6086,,49.1746,51.15,57.894,50.5319,
2007-01-03,49.5764,99.3949,41.7382,25.8262,,49.5249,51.2989,57.9519,50.423,
2007-01-04,49.6756,99.6059,41.619,25.4695,,49.8252,51.485,58.0098,50.8019,
2007-01-05,49.2824,98.8113,40.9944,24.7248,,49.6083,51.3175,57.9736,50.7688,
2007-01-08,49.463,99.2684,41.0512,24.9043,,49.6973,51.3547,57.9374,50.7545,
2007-01-09,49.463,99.184,41.091,24.348,,49.6973,51.3423,57.9592,50.764,
2007-01-10,49.5729,99.5144,40.7787,24.2919,,49.4749,51.2555,57.9447,50.6977,
2007-01-11,49.9484,99.9503,41.0399,24.5992,,49.1857,51.119,57.9012,50.5414,
2007-01-12,50.2778,100.7097,41.5055,25.0994,,48.9577,51.0135,57.865,50.4893,
2007-01-16,50.1822,100.5128,41.4543,25.1892,,49.0634,51.1128,57.923,50.5461,
2007-01-17,50.2176,100.555,41.4771,25.0837,,48.9132,51.0135,57.9012,50.4751,
2007-01-18,49.9484,100.2175,41.3351,24.819,,49.0634,51.0818,57.923,50.622,
2007-01-19,50.1432,100.4144,41.8404,25.2654,,48.9299,51.0011,57.9158,50.5935,
2007-01-22,49.9448,100.105,41.6304,25.2363,,49.0467,51.0941,57.9374,50.6267,
2007-01-23,50.0865,100.4003,41.9994,25.8105,,48.7242,50.9453,57.9085,50.4893,
2007-01-24,50.5293,101.2089,42.272,26.0348,,48.7186,50.9514,57.9374,50.513,
2007-01-25,49.9625,100.0207,41.5849,25.234,,48.3682,50.7529,57.894,50.352,
2007-01-26,49.9307,99.9293,41.6644,25.3888,,48.3294,50.7467,57.9012,50.3188,
2007-01-29,49.9413,99.873,41.7098,25.0523,,48.2237,50.7095,57.9085,50.2951,
2007-01-30,50.2282,100.3933,41.9937,25.4404,,48.2793,50.7591,57.923,50.3661,
2007-01-31,50.5931,101.0682,42.1527,25.6377,,48.6852,50.9453,57.9881,50.5793,
2007-02-01,50.8836,101.6729,42.5048,25.9518,,48.6266,50.9085,57.9809,50.5588,
2007-02-02,50.9473,101.8135,42.4196,25.8733,,48.688,50.9521,58.0027,50.6064,
2007-02-05,51.0076,101.8416,42.2833,25.8979,,48.755,51.0082,57.9881,50.673,
2007-02-06,51.0111,101.8697,42.6126,26.1537,,49.023,51.1514,58.0535,50.8062,
2007-02-07,51.1776,102.0948,42.7319,26.0527,,49.1682,51.2635,58.0826,50.8776,
2007-02-08,51.1138,101.9612,42.5615,25.9136,,49.2073,51.276,58.1044,50.9346,
2007-02-09,50.7277,101.2018,42.3798,25.6041,,48.9281,51.1203,58.0463,50.7206,
2007-02-12,50.547,100.8573,42.2152,25.4291,,48.8165,51.0517,58.0463,50.7301,
2007-02-13,50.9757,101.7081,42.7546,25.8329,,48.7104,51.0144,58.039,50.6968,
2007-02-14,51.3158,102.376,43.3337,26.3892,,49.1738,51.3071,58.1698,50.987,
2007-02-15,51.3264,102.5096,43.3848,26.4049,,49.319,51.388,58.1989,51.0821,
2007-02-16,51.3618,102.4604,43.3678,26.4654,,49.4921,51.4441,58.2134,51.1344,
2007-02-20,51.5141,102.6783,43.4302,26.535,,49.6037,51.5064,58.2061,51.2153,
2007-02-21,51.5354,102.6361,43.2088,26.6135,,49.52,51.5002,58.2425,51.182,
2007-02-22,51.5176,102.5588,43.4019,26.5462,,49.252,51.3694,58.2061,51.1107,
2007-02-23,51.3512,102.1581,43.5381,26.3555,,49.6037,51.5749,58.2715,51.2771,
2007-02-26,51.2839,102.0667,43.5608,26.3443,,49.9331,51.7368,58.3151,51.4865,
2007-02-27,49.3816,98.0802,41.8064,24.2022,,50.5641,52.1729,58.4533,51.6863,
2007-02-28,49.7712,99.0856,42.1016,24.8078,,50.3351,51.9922,58.4096,51.5911,
2007-03-01,49.6296,98.7903,41.6701,24.4512,,50.3032,52.039,58.4906,51.6012,
2007-03-02,48.9211,97.4966,41.108,24.2247,,50.5554,52.2078,58.5562,51.7445,
2007-03-05,48.3543,96.5685,40.2563,23.6033,,50.6395,52.239,58.5781,51.6681,
2007-03-06,49.169,98.2208,41.5055,24.6396,,50.4882,52.1703,58.527,51.4722,
2007-03-07,49.1301,98.1223,41.5168,24.4893,,50.6844,52.264,58.5854,51.52,
2007-03-08,49.541,98.952,42.0051,25.1219,,50.6395,52.2577,58.5854,51.5869,
2007-03-09,49.5587,98.9801,42.0732,25.1667,,50.1071,51.9641,58.4833,51.4531,
2007-03-12,49.6898,99.1278,42.3458,25.2901,,50.3032,52.1078,58.5344,51.5629,
2007-03-13,48.7971,97.2013,41.3351,24.5544,,50.6059,52.339,58.6145,51.5916,
2007-03-14,49.045,97.9255,41.3521,24.7562,,50.3761,52.2703,58.6291,51.5438,
2007-03-15,49.2399,98.0591,41.5395,24.9581,,50.3705,52.214,58.6145,51.5534,
2007-03-16,49.0273,97.7844,41.5906,24.745,,50.3593,52.2078,58.6072,51.3527,
2007-03-19,49.587,98.9633,42.2322,25.2878,,50.2527,52.139,58.5562,51.2572,
2007-03-20,49.913,99.5068,42.5899,25.4538,,50.2808,52.214,58.6072,51.3958,
2007-03-21,50.71,101.1444,43.4984,26.2165,,50.3032,52.289,58.702,51.5486,
2007-03-22,50.7383,101.0668,43.3337,26.1043,,49.9052,52.114,58.6437,51.4054,
2007-03-23,50.8375,101.215,43.4359,26.2254,,49.7652,52.0328,58.6072,51.2716,
2007-03-26,50.7525,101.0809,43.4529,26.2097,,49.8268,52.0765,58.6656,51.3671,
2007-03-27,50.5497,100.8409,43.2599,26.0931,,49.7427,52.064,58.6729,51.3575,
2007-03-28,50.2189,100.1068,42.8795,25.6265,,49.6418,52.0578,58.702,51.3241,
2007-03-29,50.3576,100.2127,43.2542,26.1357,,49.5746,51.9828,58.6729,51.262,
2007-03-30,50.3291,100.2339,43.3224,26.1312,,49.4793,51.9203,58.6729,51.2429,
2007-04-02,50.4537,100.3468,43.4359,26.3107,,49.5615,51.978,58.6838,51.2727,
2007-04-03,50.9126,101.4268,43.7993,26.7413,,49.4996,51.9341,58.6838,51.2439,
2007-04-04,50.966,101.5397,43.981,26.9095,,49.5502,52.0157,58.7205,51.287,
2007-04-05,51.1082,101.815,44.14,26.9342,,49.3646,51.8839,58.6985,51.1815,
2007-04-09,51.1687,101.9562,44.1059,27.089,,49.0382,51.6456,58.5668,51.0135,
2007-04-10,51.311,102.0762,44.4353,27.2168,,49.1845,51.7522,58.64,51.1191,
2007-04-11,50.9837,101.6597,44.2195,26.9656,,49.1508,51.6895,58.64,51.0231,32.495
2007-04-12,51.3181,102.1115,44.5147,27.4165,,49.162,51.7397,58.6326,51.0999,32.5167
2007-04-13,51.4889,102.5774,44.6624,27.5511,,49.0101,51.6518,58.6034,51.0135,32.4576
2007-04-16,52.0083,103.5515,45.1336,27.8785,,49.2802,51.7083,58.5961,51.0567,32.4451
2007-04-17,52.0901,103.8267,45.1393,27.7282,,49.5558,51.9278,58.6912,51.3351,32.4296
2007-04-18,52.1364,103.9538,45.1223,27.5219,,49.8033,52.047,58.7717,51.3495,32.4389
2007-04-19,52.0404,103.9256,44.9519,27.2998,,49.719,52.0408,58.7717,51.383,32.551
2007-04-20,52.5028,104.9067,45.4686,27.6251,,49.5896,51.9843,58.757,51.3686,32.5323
2007-04-23,52.3996,104.5114,45.0258,27.5152,,49.7696,52.0909,58.801,51.5174,32.551
2007-04-24,52.3925,104.5538,44.9974,27.5107,,49.9552,52.1913,58.8522,51.647,32.7752
2007-04-25,52.8586,105.5138,45.4175,27.8516,,49.7808,52.1599,58.8302,51.575,32.825
2007-04-26,52.8764,105.6337,45.2074,27.7776,,49.4208,52.0094,58.7864,51.4646,32.8842
2007-04-27,52.8194,105.5491,45.1109,27.6385,,49.4095,52.0094,58.8083,51.4502,32.8842
2007-04-30,52.3534,104.6738,44.9463,27.1047,,49.9271,52.2352,58.8522,51.6998,32.8873
2007-05-01,52.4708,104.942,44.9008,27.2124,,49.9633,52.2378,58.8272,51.6709,32.8914
2007-05-02,52.8586,105.5561,45.2415,27.7529,,49.935,52.1748,58.8566,51.6564,32.8789
2007-05-03,53.0934,106.1279,45.304,27.9862,,49.8221,52.1181,58.8125,51.5841,32.882
2007-05-04,53.2499,106.5302,45.7298,27.9772,,50.0254,52.2504,58.8419,51.7094,32.9226
2007-05-07,53.3353,106.5514,45.7979,28.1589,,50.1609,52.2944,58.8419,51.772,32.9195
2007-05-08,53.2819,106.4103,45.4232,27.7933,,50.0479,52.2944,58.8713,51.7432,32.9445
2007-05-09,53.4705,106.6996,45.673,28.2419,,49.8503,52.1244,58.8272,51.6612,32.857
2007-05-10,52.7981,105.5844,44.7702,27.5511,,49.9689,52.2566,58.8787,51.6853,32.9757
2007-05-11,53.2926,106.4879,45.5254,28.2509,,49.7939,52.1496,58.8566,51.6323,32.9944
2007-05-14,53.1325,106.2549,45.3551,27.9705,,49.664,52.074,58.8125,51.5793,32.9913
2007-05-15,52.9902,106.2832,45.4345,28.0041,,49.6471,52.0677,58.8272,51.4635,32.9663
2007-05-16,53.4456,107.0102,45.5027,28.4101,,49.6132,52.0362,58.886,51.5841,33.0538
2007-05-17,53.3175,106.7985,45.2699,28.3069,,49.4099,51.8978,58.8493,51.4298,33.0444
2007-05-18,53.716,107.7302,45.6162,28.4527,,49.0825,51.7466,58.7905,51.2852,33.0538
2007-05-21,53.8689,107.6738,45.4062,28.5043,,49.2293,51.8159,58.8052,51.3527,33.085
2007-05-22,53.8618,107.589,45.4459,28.5088,,48.9751,51.6711,58.8199,51.1888,33.0881
2007-05-23,53.8334,107.6032,45.6787,28.464,,48.834,51.5703,58.8052,51.1406,33.0631
2007-05-24,53.2819,106.629,45.2415,27.7798,,48.8791,51.6395,58.8272,51.2033,33.0725
2007-05-25,53.5416,107.0738,45.5311,28.206,,48.7662,51.5829,58.864,51.1695,33.1193
2007-05-29,53.7551,107.462,45.5878,28.1096,,48.7606,51.4758,58.8052,51.0683,32.9882
2007-05-30,54.2176,108.3373,45.7809,28.3967,,48.8622,51.5262,58.8493,51.1069,33.0631
2007-05-31,54.303,108.2243,46.008,28.4774,,48.7719,51.5073,58.8125,51.0635,33.0101
2007-06-01,54.5235,108.7607,46.3089,29.1885,,48.5157,51.2854,58.7823,50.8678,33.0056
2007-06-04,54.6125,108.7749,46.4338,29.0584,,48.7368,51.3676,58.8044,50.9501,33.0339
2007-06-05,54.335,108.3443,46.1954,28.9574,,48.4307,51.2032,58.7528,50.7855,32.9868
2007-06-06,53.78,107.1796,45.5311,28.2285,,48.408,51.2285,58.8265,50.829,32.946
2007-06-07,52.7198,105.2456,44.7532,27.7933,,47.5407,50.7164,58.7602,50.2866,32.7921
2007-06-08,53.442,106.6149,45.2415,28.2845,,47.5011,50.8112,58.7823,50.3108,32.7042
2007-06-11,53.5061,106.7985,45.3948,28.5268,,47.365,50.6785,58.7896,50.1558,32.6351
2007-06-12,52.8479,105.6337,44.5885,28.0311,,46.6791,50.3181,58.7381,49.8846,32.4687
2007-06-13,53.6733,107.2149,45.1677,28.5918,,47.2346,50.4825,58.7528,50.1026,32.5252
2007-06-14,54.0575,107.8997,45.5027,29.0404,,47.1156,50.4951,58.7528,50.0881,32.5503
2007-06-15,54.3457,108.5135,45.8717,29.7021,,47.4387,50.7164,58.8339,50.2866,32.544
2007-06-18,54.2603,108.3859,46.1273,29.729,,47.3423,50.6911,58.8339,50.2818,32.5629
2007-06-19,54.4097,108.6553,46.1727,29.7627,,47.7844,50.9377,58.9371,50.6063,32.6037
2007-06-20,53.6946,107.1453,45.6276,29.5092,,47.399,50.7733,58.8782,50.3641,32.3148
2007-06-21,53.9614,107.7409,46.0421,29.8771,,47.1723,50.7101,58.9003,50.2333,32.3745
2007-06-22,53.5061,106.7271,45.4062,29.4823,,47.4784,50.8618,58.9813,50.3689,32.4373
2007-06-25,53.1279,106.2167,45.3948,29.258,,47.7391,51.0262,59.0329,50.4271,32.2489
2007-06-26,52.6958,105.1249,45.1677,29.0023,,47.7505,51.0388,58.9962,50.4174,32.3431
2007-06-27,53.4743,106.6207,45.4913,29.415,,47.7958,51.0325,58.9887,50.4174,32.23
2007-06-28,53.4671,106.6066,45.5254,29.4217,,47.7844,51.0009,58.9739,50.3641,32.0605
2007-06-29,53.3457,106.6419,45.8604,29.5249,,48.2776,51.2664,59.0919,50.6499,31.9694
2007-07-02,53.9635,107.6061,46.5247,30.1238,,48.5314,51.3445,59.1304,50.5244,32.2199
2007-07-03,54.1956,107.996,46.7461,30.3638,,48.2355,51.1922,59.1082,50.5341,32.1599
2007-07-05,54.1671,107.8826,46.5133,30.4984,,47.6949,50.9066,59.0268,50.2081,32.043
2007-07-06,54.4671,108.4498,46.8483,31.021,,47.5015,50.786,59.0194,50.1108,32.0777
2007-07-09,54.4385,108.5348,46.9619,31.3216,,47.6722,50.97,59.0638,50.213,32.1757
2007-07-10,53.6921,106.9894,46.3884,30.7047,,48.4802,51.3191,59.1748,50.5584,32.0904
2007-07-11,54.0849,107.7479,46.8256,30.9582,,47.9794,51.1414,59.1452,50.3297,31.8503
2007-07-12,54.9027,109.4493,47.4786,31.6378,,47.8144,50.9954,59.1082,50.1302,31.9451
2007-07-13,55.067,109.7754,47.4445,32.0304,,47.9453,51.1097,59.1378,50.3492,32.0777
2007-07-16,55.0277,109.7612,47.3366,31.7163,,48.4062,51.3128,59.1969,50.4805,32.0904
2007-07-17,54.9956,109.7045,47.1777,31.6917,,48.3038,51.2049,59.16,50.3735,32.1283
2007-07-18,54.8706,109.5061,47.013,31.3036,,48.4859,51.389,59.2488,50.5195,31.8883
2007-07-19,55.0027,109.9314,47.2799,31.6154,,48.4745,51.3826,59.2414,50.4125,31.923
2007-07-20,54.5099,108.8184,46.7916,31.3978,,48.9126,51.6365,59.3376,50.5535,31.8408
2007-07-23,54.6171,109.1516,47.0755,32.3063,,48.833,51.6174,59.2932,50.4951,31.7714
2007-07-24,53.66,107.2588,46.3657,31.2004,,49.015,51.757,59.3524,50.4319,31.5882
2007-07-25,53.6707,107.4785,46.2408,31.3799,,49.1118,51.8269,59.3968,50.4708,31.2881
2007-07-26,52.3994,104.9336,44.7021,29.7806,,49.5215,52.2394,59.5374,50.3638,30.8458
2007-07-27,51.4137,102.8705,44.0832,29.3948,,49.6637,52.3409,59.6039,50.1789,30.3309
2007-07-30,52.1744,104.4798,44.8668,30.3571,,49.5215,52.2076,59.53,50.2567,30.6247
2007-07-31,51.4601,103.303,44.81,29.7358,,49.8799,52.4234,59.6262,50.2325,30.7289
2007-08-01,51.7637,103.8063,44.8838,29.6191,,49.772,52.2782,59.5683,50.3947,30.6654
2007-08-02,52.2029,104.6358,45.0201,29.9466,,49.8977,52.3164,59.5979,50.3263,30.8402
2007-08-03,50.8459,101.942,44.2081,28.6546,,50.229,52.6541,59.7465,50.5756,30.8402
2007-08-06,51.703,103.6504,44.6907,29.166,,49.8634,52.4438,59.6722,50.3996,30.7735
2007-08-07,52.0922,104.7563,44.844,29.3836,,49.8234,52.4375,59.6202,50.5365,30.9928
2007-08-08,52.8779,106.2167,45.5708,30.3705,,49.2179,52.0743,59.5757,50.5903,31.3585
2007-08-09,51.4423,103.0691,44.2706,29.1145,,49.2864,52.3674,59.7465,50.5463,31.3267
2007-08-10,51.3245,102.587,43.5097,28.6098,,49.1722,52.2909,59.7242,50.3214,31.2631
2007-08-13,51.4244,102.9557,43.5949,28.8924,,49.315,52.3738,59.7762,50.4974,31.492
2007-08-14,50.5281,101.3819,43.1747,28.1455,,49.4464,52.5649,59.8579,50.8151,31.2472
2007-08-15,49.8531,99.9853,42.1641,27.0396,,49.2693,52.6604,59.9397,50.6783,31.4221
2007-08-16,50.1745,100.7368,41.9824,26.5798,,49.7777,52.8643,60.0584,50.1845,31.3807
2007-08-17,51.0888,102.587,42.3685,27.421,,49.5778,52.9026,60.1105,50.2725,31.6987
2007-08-20,51.1959,102.5374,42.5048,27.477,,49.6063,53.0173,60.1847,50.6342,31.3966
2007-08-21,51.2031,102.743,42.4764,27.3761,,49.8462,53.2466,60.2664,50.7369,31.2345
2007-08-22,51.9173,103.9623,43.4814,28.5537,,49.7663,53.0746,60.1847,50.8395,31.4761
2007-08-23,51.8351,103.8701,43.6744,28.6995,,49.9376,53.0937,60.1476,50.864,31.6669
2007-08-24,52.4422,105.1533,44.4353,29.3836,,50.1833,53.1129,60.0362,50.9765,31.7464
2007-08-27,51.8958,104.175,43.964,29.5182,,50.446,53.2594,60.1178,50.8395,31.953
2007-08-28,50.8316,101.8852,43.0782,28.3182,,50.5317,53.5334,60.2739,51.2746,31.8417
2007-08-29,51.8423,103.8843,44.0662,29.4397,,50.3946,53.3295,60.1996,51.04,31.9689
2007-08-30,51.7065,103.6078,43.7596,29.2894,,50.7317,53.5971,60.2516,51.1915,32.0357
2007-08-31,52.2172,104.6287,44.5261,30.0453,,50.7717,53.6098,60.2516,51.431,32.325
2007-09-04,52.8243,105.685,44.9349,30.5522,,50.7958,53.5101,60.2486,51.3171,32.5499
2007-09-05,52.3601,104.7704,44.2819,30.0902,,51.203,53.8427,60.4052,51.5184,32.5627
2007-09-06,52.5172,105.0115,44.4466,30.3257,,51.0711,53.7275,60.3306,51.4006,32.5435
2007-09-07,51.7566,103.5511,43.9072,29.6416,,51.7938,54.3032,60.5393,51.6806,32.1724
2007-09-10,51.5351,103.3526,43.7255,29.664,,52.1953,54.4248,60.5617,51.8328,32.31
2007-09-11,52.2101,104.5578,44.4807,30.2629,,52.1551,54.3097,60.4723,51.5332,32.5755
2007-09-12,52.3886,104.8272,44.5261,30.3705,,51.9601,54.1753,60.5245,51.322,32.7226
2007-09-13,52.585,105.5644,44.7135,30.707,,51.4955,53.8554,60.435,51.2483,32.6075
2007-09-14,52.6315,105.5574,44.4523,30.7675,,51.5701,53.9258,60.4275,51.3908,32.9146
2007-09-17,52.3529,104.9902,43.8277,30.5724,,51.8167,53.9578,60.4201,51.3712,33.0649
2007-09-18,53.8136,108.0811,45.2528,32.0528,,51.4267,53.9002,60.5021,51.4939,33.3017
2007-09-19,54.2028,108.7191,45.6617,32.1986,,50.9506,53.7083,60.5021,51.2091,33.9383
2007-09-20,53.8742,107.9535,45.6219,32.0977,,49.987,53.1007,60.3753,51.1157,33.1065
2007-09-21,54.0028,108.2448,45.8207,32.5238,,50.4114,53.3693,60.4573,51.3564,33.1897
2007-09-24,53.8493,108.0454,45.9228,32.9276,,50.5549,53.4397,60.5245,51.6118,33.4136
2007-09-25,53.7238,107.8317,45.9796,32.8042,,50.377,53.4461,60.5767,51.5823,33.4936
2007-09-26,54.1183,108.4015,46.2067,33.2416,,50.4229,53.4652,60.5393,51.71,33.372
2007-09-27,54.416,109.0425,46.82,33.7351,,50.7728,53.638,60.6512,51.8426,33.2697
2007-09-28,54.2259,108.6793,46.8938,33.522,,50.8875,53.6571,60.5841,51.8082,33.2697
2007-10-01,54.9252,109.9044,47.4956,34.5762,,51.1783,53.7214,60.5968,51.4743,33.3968
