SPY,EFA,EEM,TLT
149.144272,46.967258,30.402054,78.759903
149.914276,47.109489,30.433125,79.206055
150.741653,47.287289,30.805964,79.250702
150.92186,47.692673,30.51856,79.429123
149.922501,47.372639,30.308838,79.094521
150.807159,47.536209,30.417587,78.901199
150.635117,47.628666,30.627308,79.317604
151.470718,48.041149,30.627308,79.116837
151.413361,47.927368,30.277775,79.823257
151.421555,47.763798,30.301077,80.24707
152.216141,47.927368,30.875866,80.685822
152.60112,48.012707,30.66614,80.730385
151.52803,46.995697,30.122423,81.269341
153.657867,47.927368,30.63508,80.046898
153.797104,47.884693,30.658377,80.218315
154.149307,48.382526,31.093359,79.428207
154.21489,48.119392,30.697216,78.928795
154.132965,47.820679,30.48749,79.040619
153.371109,47.472202,30.145727,79.24929
153.412064,47.294407,30.207861,79.800888
151.691833,46.412525,29.664135,80.874245
151.265869,46.312954,29.827261,80.889145
152.633881,46.896145,30.192331,80.285423
153.723373,47.187725,30.611769,80.576126
152.904236,46.611664,29.959305,79.949966
153.797104,46.433861,30.091356,79.808395
153.200577,46.341408,30.277775,80.673012
152.567017,46.462303,30.572937,81.246971
153.291077,46.967258,30.922482,80.941368
152.188568,46.960148,30.99238,81.574944
151.867722,47.194824,31.396292,81.984886
152.616425,47.55043,31.644859,81.522705
153.86702,47.792236,31.85458,81.321472
154.887253,48.098057,32.227421,80.626488
155.405624,48.190502,32.289555,80.163208
155.19989,48.055382,32.165279,80.514442
153.365143,47.90604,32.079823,81.052513
151.670181,47.678444,32.219654,81.538216
152.295486,47.650002,32.592491,81.732521
153.932861,48.261627,32.841049,81.328957
150.699356,47.408203,32.491516,82.083778
149.341782,47.123714,32.491516,82.748856
150.518356,47.393967,32.4216,82.532173
151.555054,47.194824,31.932257,83.047714
153.142975,47.778019,32.336163,83.152359
153.356934,48.026936,32.631329,82.240715
153.891708,48.090942,32.429367,82.173431
154.591049,48.290085,32.343922,82.449936
154.22905,48.176281,32.110909,82.920761
154.541687,48.169174,32.141983,83.07766
153.274628,47.934486,31.706995,83.197227
153.760056,48.083828,31.862347,82.793694
154.475906,48.396748,32.165279,82.681595
154.936661,48.588779,32.103134,83.025307
154.953033,48.723907,32.141983,83.916054
154.730957,48.645679,32.320637,84.432953
155.027161,48.610111,32.141983,83.923531
153.677765,48.524776,32.289555,84.260651
154.58284,48.581665,32.460438,83.961029
154.418274,48.588779,32.382774,83.601433
154.648666,48.517654,32.3284,83.331757
156.154312,48.837688,32.87212,82.994675
156.29422,48.908813,32.996403,83.713829
155.553726,48.816353,33.229435,84.620247
154.187866,48.603008,32.918724,85.294456
154.722687,48.709682,33.35371,85.054718
155.29039,48.610111,33.35371,84.425453
154.31134,48.304295,33.081841,84.612724
155.611374,48.681225,33.338173,84.095871
155.989777,48.745235,33.571201,83.975975
156.615112,48.873249,33.50906,84.425453
157.577789,49.221741,33.221664,84.919838
157.462555,49.058163,33.415844,85.96862
158.277084,49.356865,33.50906,85.511658
158.53215,49.363979,33.050774,85.474243
158.71312,49.463558,33.151749,84.838867
158.630875,49.34264,33.338173,83.794815
158.951721,49.328415,33.151749,83.772316
159.98848,49.669788,33.501297,83.809853
160.753632,49.940044,33.835289,83.809853
160.918182,49.890263,33.959576,83.68972
160.934647,49.783585,34.138229,83.38179
160.375214,49.534664,34.021713,83.531982
159.239716,49.548893,33.858593,84.275574
159.725235,49.584446,33.874138,84.230476
159.856827,49.598675,33.718788,84.440819
160.301147,49.563114,33.726551,83.772316
161.477707,49.989819,34.099388,84.418266
161.658676,50.260086,33.905209,83.336716
161.986893,50.17474,33.835289,83.967613
161.937317,50.039604,33.765377,83.704758
160.961777,49.726685,33.749847,84.553444
161.689285,49.709202,33.821095,84.771225
161.573563,49.745625,33.860233,85.176842
161.887726,49.77478,33.938534,85.049133
161.805008,49.818501,33.844578,85.259384
162.88797,50.255699,34.165562,84.545563
163.053391,50.335846,34.36911,83.641991
163.855255,50.437859,34.572678,83.34082
163.284851,50.044384,34.549187,83.950706
162.234894,49.519753,34.392609,84.89196
162.962494,49.680058,34.588326,84.959717
162.317566,49.133568,34.40044,84.982307
162.540817,49.162701,34.36129,85.52449
163.359268,49.527039,34.627476,85.155518
163.053391,49.403164,34.603992,84.982307
163.656906,49.709202,34.690113,85.434143
161.796768,49.07526,34.040306,86.510887
163.450195,49.461449,34.572678,86.232285
163.144318,49.279289,34.690113,86.66143
163.855255,49.497887,35.011101,86.842216
164.21904,49.599903,35.042412,86.729256
164.22728,49.716492,35.198982,86.08168
163.458435,49.512463,35.058064,87.098228
163.524612,49.519753,35.300766,86.977753
162.821884,49.417732,35.089378,87.293991
162.846695,49.344872,34.917149,86.08168
159.630814,48.521484,34.306492,85.825676
159.143051,48.186302,34.494381,86.490036
160.292145,48.412189,34.815376,86.263557
158.7379,47.792824,34.283012,86.542915
158.787506,47.676239,34.04813,86.595772
157.927734,47.290047,33.915043,87.403542
159.754791,47.566936,34.220375,87.21479
160.217743,47.7491,34.658798,87.207268
159.994583,47.712673,34.697937,86.641029
161.07753,47.982281,34.88583,87.207268
161.838074,48.237305,34.940636,87.909439
161.805008,48.186302,34.846687,88.868187
163.160858,48.499622,35.183334,87.984894
164.012375,48.616211,35.34774,87.71312
164.450516,48.463196,35.277279,87.569649
164.930038,48.667213,35.128525,88.060394
164.673752,48.43404,35.03458,88.55114
165.508743,48.747364,35.292938,88.883331
165.61618,48.754654,35.504311,88.596443
165.550049,48.849377,35.684383,89.351402
165.459152,48.630779,35.332081,89.819504
165.930389,48.608917,35.277279,89.879898
165.847672,48.703648,35.222485,88.329453
165.756744,49.046116,35.684383,88.821274
165.516983,48.812939,35.590435,87.739189
166.261032,48.820232,35.895771,87.572708
165.8311,48.302887,35.472996,87.610527
164.781189,48.16444,35.03458,87.54245
165.401245,48.44133,34.88583,86.990067
165.5914,48.171722,34.650963,86.702461
164.624146,48.106133,34.283012,85.794472
164.500092,48.004124,34.110764,85.923134
165.740219,48.208164,34.557018,85.574997
165.963409,47.865677,34.236027,85.355591
166.847992,48.237305,34.283012,85.627991
166.697693,48.069725,34.024651,86.717674
165.410294,47.858406,33.507927,86.82357
164.463364,47.457642,33.320042,87.360855
165.750778,47.698109,33.797607,86.876534
163.076279,46.998581,33.061684,87.90567
164.372086,47.195324,33.210426,87.777046
164.073013,46.758121,32.537148,88.480728
163.641129,46.721699,32.537148,87.981316
161.423508,46.167912,31.871677,89.68737
161.448395,45.672417,32.043919,88.906021
163.22583,45.672417,32.317932,89.285316
163.034821,45.96389,32.740688,89.338409
160.518173,45.184212,32.451023,90.544609
163.325485,45.898308,32.936413,90.567329
160.086243,44.666874,32.419704,90.172913
158.258972,43.996513,31.715101,91.068031
155.65921,43.938213,32.036083,91.621765
155.900085,44.047508,32.223984,92.221039
154.845276,43.785191,31.816885,92.949303
154.712387,43.377148,31.527205,92.35759
156.539612,44.185951,31.879513,91.841782
158.059647,44.462849,31.973463,92.17556
161.190918,44.994774,32.106541,91.43969
160.044693,44.666874,31.895168,91.538353
161.905258,45.096779,31.887329,90.726616
163.151031,45.344528,32.114384,90.817673
162.926804,45.089489,31.863846,90.984535
164.795624,45.774433,32.505829,90.415634
164.546432,45.424679,32.552811,90.620468
165.601318,45.752571,32.858135,90.696274
167.49501,46.59782,32.999054,90.461159
167.58638,46.197063,32.72504,90.461113
167.00499,45.934742,32.756355,90.742462
168.059784,46.022175,32.466671,90.613258
168.732605,45.774433,32.067406,90.027687
168.890381,45.796299,32.270958,91.061874
169.421951,46.000317,32.357079,90.225395
169.588074,46.277203,32.325768,90.286232
169.40538,45.883732,32.263138,90.210159
169.59639,46.102329,32.177013,90.423073
169.637939,46.167912,32.443203,90.864166
169.74588,45.98576,32.098732,90.636055
170.726028,46.488518,32.270958,90.886963
170.451874,46.350079,32.255302,90.309059
170.7509,46.073189,32.200493,90.780518
171.664551,46.473946,33.226093,91.328003
172.146255,46.743557,32.952072,91.404091
172.021698,46.823704,32.740688,92.16452
172.461868,47.005863,33.155628,92.415459
172.096481,46.626961,32.490173,93.1455
170.900345,46.583256,31.934305,92.602074
172.005096,46.714413,31.926481,91.702682
172.669525,46.656113,32.012604,92.060936
172.478485,46.50309,32.067406,92.830688
172.760895,46.60511,32.004776,92.289528
171.606415,46.197063,31.535038,93.41758
171.490051,45.949306,31.237534,93.897705
168.740875,45.366383,30.775631,94.583649
169.59639,45.308094,30.517271,94.972359
166.855499,44.433697,30.016222,96.260384
165.709259,43.697758,29.585632,96.062241
164.380371,44.011074,29.538658,97.251205
167.602997,44.537167,30.217661,96.374695
171.747589,45.331821,30.630621,94.659859
172.478378,45.398033,30.845043,95.932648
173.271744,45.618763,31.273886,96.062241
173.50563,45.471615,30.987986,94.156837
173.522308,45.677639,31.059467,94.669365
174.081909,45.795353,31.305641,95.020691
174.315765,45.464256,31.115057,95.730995
173.380386,45.044861,31.178593,95.990646
171.659897,44.765263,31.202419,96.173927
171.567993,44.573956,30.789454,97.243256
168.46962,43.521778,30.241491,98.77079
166.882736,43.028797,30.114416,100.550362
168.962341,43.507065,30.765627,100.351776
171.960556,44.095699,31.28977,99.02282
170.58255,43.882317,31.186533,100.107376
169.246262,43.779305,30.932394,100.680229
168.770264,44.000042,31.202419,100.680229
167.751328,43.874954,31.027693,101.443985
166.214645,44.154552,31.099174,103.040283
168.394394,44.728466,31.36124,101.726593
168.753586,44.882988,31.313591,103.07843
169.605438,45.236168,32.004509,101.886963
172.127579,45.405388,32.616016,101.520355
171.183884,45.147861,32.36982,102.933319
171.584717,45.765926,32.3857,102.620186
169.321472,45.832153,32.210995,102.780586
167.150024,45.147861,31.861561,104.460815
168.695038,45.765926,31.861561,103.773537
166.573761,45.044861,30.987986,105.61412
168.636627,45.589344,31.543901,105.215446
171.075302,46.317772,32.139523,102.988358
170.423828,45.935158,31.980686,103.164413
172.144257,46.567936,32.17128,102.031792
171.668274,45.986664,31.623322,100.225616
170.899918,45.765926,31.575663,100.064865
172.720596,46.185333,31.496246,99.268959
172.820801,45.935158,31.265934,99.452637
174.482758,46.648876,31.933039,99.123528
175.201035,46.957893,32.29834,98.105721
175.476639,47.068272,32.226879,96.628639
175.493301,47.347866,32.218929,97.202621
175.368027,47.406734,32.083935,96.559723
176.420334,47.848206,32.29834,96.842926
176.395294,47.678978,31.972748,97.952583
176.896393,47.973286,32.433342,99.238304
176.746002,48.010078,32.36982,99.666893
176.537308,47.877632,32.377754,98.304634
175.935944,47.899712,32.353939,99.131157
177.046753,47.973286,32.30629,97.284714
176.320145,47.678978,32.060104,96.932014
175.576828,47.487675,31.710672,96.962662
175.768951,47.598042,31.663027,96.839935
173.296875,46.950542,31.178593,94.700592
174.015076,47.024128,31.059467,95.574699
171.1922,46.001385,30.368546,96.832283
170.791321,46.119102,30.598856,97.53775
172.962814,46.69302,30.789454,97.468765
171.902115,46.420784,30.416197,97.169685
174.198807,46.943192,30.781507,98.105202
173.681015,46.825466,31.138884,98.917953
175.768951,47.826126,31.901268,100.827354
174.967163,47.266937,31.36124,100.313591
176.511566,48.311764,31.829796,100.842659
176.167633,48.554558,31.925095,100.720001
175.177719,48.45155,32.052166,101.693863
172.610672,48.223457,31.543901,100.835068
172.199677,47.80405,31.250061,99.263084
172.593918,47.929142,31.337423,100.497612
174.699554,47.958565,31.940973,99.999184
173.172806,47.215427,31.869493,100.213898
172.560349,47.553883,32.266586,101.53022
173.181229,47.965935,32.751022,100.454422
174.347229,48.45155,33.171921,99.893517
173.885849,48.38533,33.005157,100.731064
174.473038,48.591347,33.69606,100.761757
175.244812,48.657566,34.029598,99.455498
176.201141,48.753216,34.053444,99.601486
175.404236,48.444191,33.854893,99.739761
175.739761,48.804718,34.005795,100.4468
176.528336,49.025459,34.244026,100.362236
176.478043,49.157909,34.51405,99.862785
174.447876,48.539848,33.910492,101.007706
176.041779,48.591347,33.878723,100.116325
175.832138,49.025459,34.077255,99.662979
176.696167,49.121117,34.442574,98.141495
177.140701,49.305065,34.696693,98.56414
177.551834,49.592026,34.823761,99.178894
176.813599,49.834843,34.958775,99.178894
177.375641,49.893681,35.014359,97.811104
176.645752,49.459587,34.577568,96.612381
174.875763,48.937176,34.053444,96.781403
176.771622,49.481655,34.259918,95.478584
177.274948,49.430149,34.458458,94.577705
175.244812,48.694359,34.085194,94.446838
174.523392,48.819439,33.664303,92.829826
175.219635,48.657566,33.61665,94.07724
177.526642,49.783321,34.04549,94.331314
176.679367,49.349205,33.719883,92.036751
176.150864,49.319782,33.608711,92.275436
176.184433,49.687675,33.672241,91.53624
178.021591,50.283669,34.005795,91.782639
178.214539,50.34251,34.26786,93.622925
178.768173,50.173298,33.918434,92.052185
178.709442,49.981991,33.974014,91.235992
178.583664,50.077641,33.950195,91.389961
179.103729,50.34251,33.831066,92.668114
178.675873,50.018776,33.942257,92.706642
176.754852,49.121117,33.402237,94.29287
178.432617,49.59938,33.410168,94.508408
178.231277,49.511089,32.973381,94.27742
177.123978,49.032818,32.655708,94.485359
177.48465,48.900375,32.528648,93.469856
177.308533,49.128464,32.655708,92.165726
177.778259,49.400719,32.488941,90.684181
176.276672,48.870949,31.996574,91.864777
175.97467,48.289684,31.853626,90.745903
174.892487,48.223457,31.845669,90.645592
174.867325,47.958565,31.655077,89.927963
176.964569,48.966599,32.115685,89.140862
177.535049,49.099041,31.956858,91.015999
176.17601,48.709076,31.956858,91.015999
175.421051,48.414761,31.599487,91.162605
176.377319,48.400047,31.607437,91.880211
176.662552,48.289684,31.798023,91.170341
178.499725,48.723801,32.091858,90.722778
177.707336,48.606068,31.813908,91.887993
178.617828,49.525803,32.274532,90.012878
178.744232,49.658234,32.59219,89.472702
177.44603,49.231483,32.361874,90.244339
176.906479,49.209782,32.250668,89.927963
176.872833,49.187336,31.946651,88.917122
173.163742,47.675957,31.234583,91.27063
173.526199,47.50386,31.698629,90.637871
174.917145,47.810638,31.67462,89.414421
174.756989,47.870491,31.826635,89.708328
174.259598,46.905293,30.938562,91.371002
175.355438,46.920254,30.474531,92.229439
172.413467,45.827869,29.426437,93.025978
172.725357,46.583561,29.994488,91.193123
174.900223,48.109913,30.754545,89.747002
176.830643,48.28949,30.96257,89.468613
177.597733,48.693523,31.018572,89.762436
177.538773,48.513947,30.666533,90.713707
178.963379,48.932957,31.050579,91.340065
179.115097,48.850639,31.010563,91.81179
179.207855,48.977848,30.810551,91.425186
178.499756,48.835682,30.818554,91.920052
178.179398,48.461571,30.378513,92.492355
177.176239,48.334385,30.082489,93.64463
175.338608,47.803146,29.650455,93.876663
174.318619,47.451488,29.090406,94.379341
176.459732,48.05006,29.386433,93.691048
177.67366,48.222145,29.674454,93.343063
177.715805,48.184738,29.378429,94.062248
177.44603,48.469055,29.698462,94.758308
176.847488,48.341862,29.202421,95.75576
176.501877,48.379272,29.306431,94.996223
177.083557,48.633656,29.314421,94.283157
175.633575,48.431641,29.058407,95.120193
175.296432,48.341862,29.042402,96.368057
177.505005,48.932957,29.530447,95.174477
175.903397,48.184738,28.882393,96.685814
176.11409,47.840557,28.434355,96.158806
175.894974,47.810638,28.386349,95.84877
176.535583,47.885452,28.426353,96.073524
177.521881,47.795662,28.114334,96.507515
177.00769,47.436531,27.810305,95.748001
175.608307,47.017532,27.466278,96.693542
171.941391,45.880257,27.034237,97.670082
166.765533,44.832748,26.202171,97.964584
159.743576,43.283958,25.058071,97.933594
157.863724,43.695477,25.378105,96.360268
163.924713,44.728008,26.218168,94.500191
167.979446,45.274197,27.378271,94.554482
167.987869,45.20686,27.026237,94.83345
166.630661,44.870167,27.074242,94.10495
161.657104,43.366268,26.026157,94.782997
164.725586,44.009727,26.402187,93.967445
164.843582,44.114479,26.506199,94.425697
162.348389,43.104385,25.71413,95.287842
166.428406,44.368866,26.530195,93.882034
164.202896,44.189293,26.394194,94.332474
165.096481,44.481094,26.66621,93.695534
165.846725,44.47361,26.770218,94.285904
165.231323,44.136921,26.730217,94.433449
167.296616,44.436203,26.986231,92.62368
168.746567,45.117077,27.642282,92.274208
168.367233,45.139526,27.578291,93.400429
165.61586,44.009727,27.066244,94.837387
166.471664,43.987278,27.018236,93.29171
164.310928,42.939789,26.514198,94.588829
164.048233,42.737782,26.09016,94.581039
163.455048,42.618053,25.978153,95.2257
163.41272,42.992157,25.922152,94.402359
159.311523,42.146679,25.370098,96.017982
159.404709,42.086826,25.490116,96.289833
162.378922,42.887405,26.226173,95.955818
162.802597,43.022091,26.370184,96.365288
165.234467,43.755329,27.074242,96.94899
168.17485,44.623257,27.658293,95.633621
167.598663,44.675629,27.610291,96.046143
168.971375,45.236794,28.346346,95.727013
170.496613,45.595936,28.650375,94.925285
170.598251,45.678234,28.754379,95.174393
170.759293,45.588451,28.538359,95.898239
169.683167,45.012321,28.074331,96.061722
168.86972,45.102104,28.290344,96.902298
171.46257,45.872757,28.978397,96.427528
172.242172,45.835361,29.002403,96.458649
172.326859,45.678234,28.706381,96.194016
172.106598,45.49118,28.698378,95.602463
171.038925,45.468742,28.282341,96.552032
173.92836,45.97752,28.86639,96.715492
175.83493,46.433926,29.034403,95.890503
175.402771,46.261841,28.770378,96.528709
175.063843,45.857807,28.442354,96.769966
177.055115,46.157078,28.114334,96.380821
176.953461,45.820389,27.850304,94.847504
176.190857,45.723125,27.898315,95.563538
178.27533,46.157078,28.450357,95.124428
178.792175,46.142117,28.826384,94.344368
178.249924,45.887726,28.59437,94.453598
178.071945,45.805431,28.642372,94.204002
177.978729,45.595936,28.242338,92.823334
176.317963,45.124554,27.538275,92.300697
176.72467,45.094635,27.418268,92.5737
176.029846,45.326576,27.474276,92.3787
173.57254,44.735489,27.210251,92.823334
171.623611,44.361385,26.834221,93.353798
174.233414,44.922546,27.354265,93.267929
174.106384,45.042248,27.274263,93.423912
176.868729,45.453762,27.570282,93.618958
176.716187,45.685707,27.818306,94.242996
177.360199,45.580959,28.098331,93.954361
177.156845,45.29665,27.834311,94.242996
177.394089,45.304123,27.978323,94.235138
177.368683,45.408875,27.762302,94.453598
177.572006,45.416355,27.154247,94.359993
176.834869,45.378952,27.194254,94.734406
178.521042,45.857807,27.402269,96.014
176.699249,45.371464,27.074242,96.04528
174.224976,45.154484,26.92223,93.434479
177.622864,45.521111,27.106245,94.255203
176.546707,45.229305,26.658209,95.169769
175.360458,44.563393,26.362186,95.21666
173.99617,44.361385,26.146164,95.115067
174.445343,44.368866,25.970152,95.240135
171.064331,43.523384,25.242086,96.740967
171.928619,43.590721,25.650124,95.490242
173.733505,43.807701,26.042158,94.92749
176.275543,44.690598,26.554199,94.724236
173.589478,44.12196,26.210167,95.795181
170.496979,43.658062,26.122164,96.326675
171.903442,43.860348,26.326111,96.303253
173.463318,44.192444,26.537365,95.607544
175.611343,44.932133,26.911133,94.88842
175.321503,44.856651,26.813637,95.432037
174.920914,44.750988,26.626747,95.71402
176.787659,45.196312,26.651121,94.123856
175.534576,44.92458,26.236731,94.029861
173.778717,44.32077,26.155479,94.45285
171.349365,43.64146,25.440447,95.134323
171.639145,43.573536,25.497326,94.750565
169.47406,42.856487,25.009804,96.027328
165.408096,41.965843,24.237894,96.199654
163.59256,41.46014,23.977888,96.630478
163.754425,41.633739,23.969759,95.572998
165.075714,41.829987,24.018515,96.951645
160.958572,41.180866,23.766626,97.907349
163.601028,41.709217,24.075392,96.990799
160.089127,40.199661,23.124725,98.502663
160.302261,40.569504,23.46599,98.197128
158.247955,39.648666,22.954094,99.231133
159.134491,39.943024,23.043472,98.557434
162.39917,41.120491,23.831627,98.18145
159.944275,40.569504,23.42536,98.714127
162.126389,41.29409,23.766626,98.761108
160.361923,41.029911,23.685371,98.737648
161.197266,41.150684,24.059143,98.878609
165.126846,41.875267,24.83917,99.716774
165.067108,41.829987,24.603539,99.411484
162.092255,40.856316,23.807255,101.255791
163.064072,41.195965,24.481659,100.416046
163.319717,41.24881,24.668539,100.902588
160.208435,40.614784,24.38415,101.020325
158.051926,39.860001,24.051014,103.19426
158.06044,39.399593,23.717876,103.304153
157.924011,39.354313,23.815376,104.214455
155.869797,38.78067,23.417233,104.944374
159.083344,39.459972,23.823503,103.202164
161.768402,40.26004,24.35165,102.111221
164.410782,40.95443,24.831047,101.483376
163.737427,40.743099,24.684792,102.731201
163.660706,40.697815,24.571033,102.817535
166.030319,41.158226,25.180435,102.762611
163.933502,40.486473,24.644161,103.178551
164.683609,40.343067,24.58729,102.974541
166.678207,40.826118,24.668539,103.343353
166.294586,40.720459,24.424776,102.346626
164.990402,40.478924,24.636042,102.794014
168.868851,41.535618,25.513575,100.983925
169.627502,41.822433,25.854839,101.400703
170.292419,42.230019,26.147354,101.770248
170.84639,42.539482,26.667374,101.11763
170.982788,42.486652,26.626747,101.086136
169.116028,42.071518,26.171728,102.202667
169.95137,42.230019,26.334234,101.581497
170.087799,42.162094,26.374863,101.16478
172.832489,43.264072,26.927385,100.142578
172.610901,43.173492,26.764875,100.457123
172.329559,42.765923,26.382992,100.551498
173.32692,43.143303,26.911133,100.850311
174.426483,43.475399,27.504284,101.267006
175.111969,43.399925,27.650537,101.479347
175.360428,43.332001,27.707417,100.700912
175.26622,43.256527,27.642416,100.677299
174.109482,42.818748,27.171146,101.817474
174.03241,42.531929,27.106146,101.856689
174.135223,42.788559,27.19552,101.990433
175.745941,43.24897,27.56929,103.059769
176.517059,43.573536,27.853672,101.974693
176.088684,43.143303,27.8293,102.698097
177.288208,42.682888,27.748051,102.965927
176.714157,42.592316,27.414909,103.028984
174.949173,41.754509,26.878633,104.155754
176.859848,42.433807,27.203651,103.399307
174.743484,41.814888,26.65925,104.675804
175.214752,42.614956,27.122395,104.013901
174.803467,42.637604,27.471785,103.879967
176.431396,43.271614,27.894299,103.162971
178.213547,43.958466,28.389942,103.525414
178.222122,44.101879,28.251816,103.028984
178.025055,44.00375,28.08931,103.911499
179.275955,44.381149,28.219316,103.462357
179.841446,45.151024,28.649952,103.13932
180.012833,45.188766,28.519951,102.0047
179.044678,44.917038,28.235567,101.397995
179.044678,44.93969,28.064928,101.137993
178.736176,44.713245,27.886177,100.720398
179.001801,44.871758,28.186815,100.263382
179.370239,44.901951,28.357452,101.264069
177.74231,44.290577,28.064928,101.681702
176.782684,44.101879,27.943047,101.941635
178.187805,44.517006,27.869923,100.915291
176.63707,43.784866,27.081768,102.186386
175.651718,43.279167,26.642998,102.746994
175.617477,43.188591,26.634871,103.433853
176.260025,43.309357,26.675499,102.991722
176.405701,43.218781,26.334234,103.315453
178.599136,43.8377,26.838009,103.32328
176.928375,43.460323,26.773003,103.907562
176.979752,43.445221,26.699873,103.433853
175.437561,42.999897,26.220482,104.436554
177.168274,43.513145,26.537365,103.536476
175.514664,43.196144,26.415489,103.710182
175.566055,43.211231,26.155479,102.233803
174.957718,42.901772,25.911715,102.675941
176.062943,43.256527,26.171728,102.754807
175.823074,43.113102,26.122978,102.983849
178.102188,43.739578,26.391111,102.525894
179.310242,44.200005,26.708,102.139023
179.361679,44.32077,26.886761,102.667984
180.132782,44.275478,26.878633,102.518021
179.790039,44.064137,26.911133,102.762772
180.158493,44.026409,26.89488,103.17968
180.706848,44.026409,27.114264,103.923378
180.167007,44.313213,27.528662,105.402771
181.083847,44.562298,27.821175,104.619507
181.366547,44.886841,28.073051,104.872665
181.957703,44.977428,28.276192,105.434441
181.709259,44.426437,27.951185,106.114754
179.987106,43.135757,27.244274,106.628998
178.599136,42.509289,26.862385,107.103722
178.247818,41.829987,26.773003,107.024544
177.999359,42.109261,27.05739,107.435936
178.530579,42.199825,26.959881,107.958168
177.865662,42.614956,27.033014,107.285706
179.011124,43.671654,27.512413,106.138527
179.519287,44.026409,27.723673,105.648003
179.226486,43.999439,27.794092,105.822083
181.560455,45.216511,28.465609,104.611633
175.040833,41.334209,26.737694,107.420181
171.905823,40.54081,26.393744,110.102135
175.006348,41.603809,27.171713,110.331596
177.986282,42.366405,27.859608,109.485039
180.414978,42.998043,28.138039,109.888496
180.793976,42.998043,28.408285,111.414276
179.493439,42.166126,27.802284,112.809181
180.570038,42.089096,27.728586,112.991508
180.458069,41.919632,27.654879,112.983589
183.145142,42.558983,28.252687,113.815819
183.791077,43.182926,28.52293,112.817116
185.126038,43.768349,28.924204,110.962479
185.100174,43.722122,28.875063,112.270271
186.133698,44.099571,29.292721,110.637482
185.883911,43.876186,29.2272,109.686409
186.383453,43.984024,29.489258,109.583336
186.19397,43.637398,29.186255,110.201569
186.969131,44.030251,29.333662,109.599159
186.262894,43.853085,29.243582,109.821159
187.098297,43.937809,29.456499,110.01136
186.590103,43.8839,29.16169,109.932152
186.676285,44.068764,29.390985,110.106483
186.47818,44.230518,29.489258,111.477577
186.693497,44.184319,29.497448,111.271599
186.994934,44.708115,29.653042,112.198845
186.83989,44.41539,29.595716,110.982445
185.642822,44.192009,29.382803,109.838989
186.185349,44.037952,29.481064,109.902542
186.383453,44.292141,29.644852,110.72834
187.907883,44.492439,29.988798,109.576973
187.795883,44.584866,30.201714,109.783394
187.907883,44.939201,30.406439,110.863312
187.44278,45.093262,30.414633,111.292076
188.312637,45.416782,30.807718,110.299545
188.148972,45.301239,30.693068,111.228561
188.691605,45.478409,31.012442,110.180466
187.718414,45.409077,30.873226,109.886665
188.071518,45.393669,30.676691,110.545731
188.4935,45.624771,30.963312,110.720383
188.217926,45.285843,30.791338,110.140785
188.20932,45.332058,30.381876,111.069748
188.588257,45.524624,30.259039,111.18882
187.623642,45.416782,30.340935,110.92688
187.494446,45.231907,30.365498,110.505997
187.141388,44.962307,30.103453,109.862831
188.062897,45.100956,30.332743,111.331787
187.752823,45.039337,30.250851,110.90303
187.218887,44.946903,29.915096,111.061913
187.227448,45.255016,30.144392,111.184372
188.071518,45.778831,30.635746,110.277496
188.639923,46.086945,31.29088,111.080917
188.622726,46.110046,31.192617,111.001404
188.192047,45.979099,31.110712,109.609253
183.687683,45.08556,30.062494,107.803589
186.323135,45.455303,30.267227,107.859253
183.644623,44.538647,29.50563,106.634193
183.575745,44.477024,29.595716,106.793259
185.410248,44.862175,30.103453,106.331917
184.693588,44.284451,29.898716,107.190979
184.728149,44.515537,30.136202,106.841003
184.736771,44.785137,30.15258,107.214874
186.81424,45.570843,30.996065,108.081978
187.991455,46.03302,31.217176,108.941078
186.961426,45.647877,30.815903,108.837654
185.446594,45.224209,30.365498,109.529755
186.597855,45.439896,30.799532,110.33316
187.523987,45.763424,31.077965,110.094528
185.827423,45.193401,30.537468,110.372955
187.229721,45.547745,30.668497,109.386513
186.779602,45.424488,30.881413,109.025543
185.827423,45.416782,30.537468,107.750496
186.64978,45.601658,30.979691,107.248413
186.779602,45.35516,31.004257,106.650764
186.139084,45.124077,30.86504,106.722466
187.108536,45.255016,31.200788,106.092873
184.745438,44.615681,30.480154,105.853821
184.987808,44.515537,30.422825,105.957443
184.381882,44.346073,30.15258,106.355927
184.477097,44.423096,30.201714,104.8657
183.836548,44.292141,30.168957,105.535049
184.987808,44.731224,30.70126,105.877792
185.481186,44.854469,30.889603,105.965401
185.134979,44.92379,30.799532,106.077011
185.221512,44.823666,30.791338,106.236336
186.009232,44.81596,30.922365,105.774139
185.385971,44.785137,30.955118,106.053047
185.013748,44.584866,30.62755,105.335869
184.520401,44.530945,30.365498,104.188293
183.975067,44.515537,30.242661,103.957207
183.983688,44.538647,30.414633,104.594719
182.650742,44.346073,30.168957,104.602715
181.551331,44.04565,29.808641,105.057831
180.720352,43.999439,29.72674,104.251404
180.521317,43.575775,29.423744,105.185547
184.503082,44.176605,30.488337,104.291306
185.334061,44.299854,30.684885,103.868141
187.298981,44.338367,29.685797,99.460777
187.766373,44.215122,28.842312,97.991745
187.333588,43.945507,28.293627,97.44072
187.480759,43.706722,28.0889,96.857925
188.943588,43.899303,28.653957,97.33696
188.588745,43.437115,28.41647,98.215256
189.558182,43.768349,28.457418,96.770081
