Date,SPY,EFA,EEM,TLT
2013-02-12,122.063652,40.607685,33.393738,84.209961
2013-02-13,122.168098,40.70443,33.560898,83.524666
2013-02-14,122.280464,40.483284,33.545704,84.282104
2013-02-15,122.135956,40.379635,33.424129,84.036804
2013-02-19,123.051331,40.856472,33.492508,83.618462
2013-02-20,121.517693,40.45565,33.196194,83.870872
2013-02-21,120.778969,39.847507,32.740299,84.361435
2013-02-22,121.959251,40.421093,32.884666,84.419144
2013-02-25,119.638779,39.453587,32.443966,86.078239
2013-02-26,120.457825,39.771488,32.626324,85.580505
2013-02-27,121.975365,40.27597,32.983437,85.328049
2013-02-28,121.734482,40.234505,32.831474,85.486771
2013-03-01,122.135956,40.151573,32.907452,85.952263
2013-03-04,122.786339,40.324345,32.595947,85.496841
2013-03-05,123.886337,40.725166,32.991035,85.251083
2013-03-06,124.054993,40.828827,33.150597,84.477592
2013-03-07,124.279816,40.946316,33.241772,83.826958
2013-03-08,124.809769,41.03616,33.530495,82.952248
2013-03-11,125.283485,41.160545,33.348148,83.03183
2013-03-12,125.002502,40.953228,32.968243,83.631798
2013-03-13,125.1791,40.891026,32.656723,83.545052
2013-03-14,125.845528,41.291859,32.793476,83.292015
2013-03-15,125.679398,41.374786,32.497154,83.682373
2013-03-18,124.985802,40.918674,32.132458,84.318542
2013-03-19,124.69548,40.79427,31.904497,84.889626
2013-03-20,125.566505,41.04306,32.086861,83.942612
2013-03-21,124.493866,40.669884,31.760141,84.752281
2013-03-22,125.49395,41.022331,31.881712,84.817314
2013-03-25,124.969635,40.510929,31.851311,84.737808
2013-03-26,125.969757,40.76664,32.307201,84.839012
2013-03-27,125.969757,40.566227,32.428776,85.561867
2013-03-28,126.356934,40.759727,32.497154,85.128159
2013-04-01,125.856865,40.213776,32.147648,85.769341
2013-04-02,126.477867,40.642246,32.162846,85.421593
2013-04-03,125.195473,40.441833,31.782923,86.189514
2013-04-04,125.703583,40.801186,31.69175,87.218262
2013-04-05,125.139038,40.614597,31.615774,88.978706
2013-04-08,125.98584,40.773533,31.668955,88.297691
2013-04-09,126.421432,40.918674,31.980478,88.08036
2013-04-10,127.969933,41.526817,32.284409,86.870491
2013-04-11,128.389343,41.851624,32.3148,87.037132
2013-04-12,128.074799,41.747967,31.820927,88.333923
2013-04-15,125.10675,40.925591,31.045914,89.101868
2013-04-16,126.953705,41.506088,31.684155,88.370186
2013-04-17,125.098816,40.642246,31.182676,88.956947
2013-04-18,124.316383,40.517838,31.182676,89.174301
2013-04-19,125.397163,40.842648,31.638569,88.985954
2013-04-22,125.953629,41.015415,31.790525,89.051132
2013-04-23,127.252136,41.595928,31.942497,88.739594
2013-04-24,127.332764,41.955292,32.132458,88.964241
2013-04-25,127.8489,42.176426,32.421173,88.580254
2013-04-26,127.623062,42.210983,32.094456,89.391609
2013-04-29,128.478027,42.750038,32.428776,89.065659
2013-04-30,128.7845,42.805309,32.892262,89.116348
2013-05-01,127.655365,42.549614,32.535149,90.03186
2013-05-02,128.840988,42.68092,32.793476,89.915672
2013-05-03,130.147507,43.226864,33.067017,87.795723
2013-05-06,130.47818,43.171585,33.112606,87.577957
2013-05-07,131.139526,43.2407,33.348148,87.236679
2013-05-08,131.736359,43.696804,33.606491,87.374657
2013-05-09,131.365326,43.275246,33.363346,87.149559
2013-05-10,131.79277,43.32362,33.105011,86.213066
2013-05-13,131.897644,43.302879,32.801079,85.552376
2013-05-14,133.260635,43.385822,32.953049,84.623085
2013-05-15,133.978455,43.572411,32.960644,85.189392
2013-05-16,133.349365,43.275246,32.846668,86.075104
2013-05-17,134.639771,43.572411,32.991035,84.986115
2013-05-20,134.631714,43.814285,33.074619,84.884453
2013-05-21,134.825348,43.904125,33.006237,85.552376
2013-05-22,133.825165,43.461838,32.641521,84.281868
2013-05-23,133.43811,42.839863,32.398396,84.68116
2013-05-24,133.32518,42.466679,32.117249,84.797394
2013-05-28,134.123627,42.577255,32.292007,82.648361
2013-05-29,133.252594,42.169514,31.881712,83.577652
2013-05-30,133.744568,42.335369,31.881712,83.374413
2013-05-31,131.825012,41.513004,31.304256,83.091217
2013-06-03,132.550903,41.671947,31.767744,83.531517
2013-06-04,131.913742,41.823978,31.38023,82.760132
2013-06-05,130.066879,40.891026,30.817976,83.902664
2013-06-06,131.244354,41.11908,31.076311,83.851753
2013-06-07,132.913849,41.671947,30.91675,82.352577
2013-06-10,132.913849,41.713402,30.498859,81.959564
2013-06-11,131.542755,41.202007,29.921396,82.934792
2013-06-12,130.453949,41.153641,29.716251,81.74852
2013-06-13,132.437958,41.78252,30.346888,83.029388
2013-06-14,131.6073,41.326408,29.868212,82.832924
2013-06-17,132.623505,41.920738,30.141743,82.396278
2013-06-18,133.671967,42.217899,30.270908,82.439888
2013-06-19,131.825012,41.430073,29.336342,81.588417
2013-06-20,128.55864,39.909695,28.021864,80.249329
2013-06-21,128.971329,40.040997,28.424568,78.888443
2013-06-24,127.34169,39.412128,27.847109,79.215942
2013-06-25,128.565933,39.916626,28.439756,78.510025
2013-06-26,129.838882,40.075554,28.88805,79.019455
2013-06-27,130.600998,40.478867,29.467695,79.827286
2013-06-28,130.065918,40.401302,29.63706,80.373062
2013-07-01,130.828064,40.782047,29.729433,80.534996
2013-07-02,130.706451,40.577583,29.198282,80.483971
2013-07-03,130.763214,40.591671,28.928854,80.24324
2013-07-05,132.17392,40.782047,28.744104,77.507957
2013-07-08,132.927963,41.035889,28.782589,78.259216
2013-07-09,133.88472,41.261513,29.159786,78.339455
2013-07-10,133.93338,41.381367,28.882664,77.726791
2013-07-11,135.757629,42.453098,30.299086,78.63855
2013-07-12,135.814331,42.171062,29.975771,78.572906
2013-07-15,136.333282,42.43195,30.283686,78.98864
2013-07-16,135.822479,42.403744,30.406862,79.258553
2013-07-17,136.171143,42.530659,30.683983,79.404419
2013-07-18,136.917038,42.812687,30.322178,78.412376
2013-07-19,137.160278,42.777439,30.237503,79.65239
2013-07-22,137.427872,43.017174,30.53772,79.769104
2013-07-23,137.135971,43.108829,30.868723,79.433594
2013-07-24,136.63324,43.052418,30.553122,78.426971
2013-07-25,136.965698,43.137028,30.730167,78.397774
2013-07-26,137.111572,42.869099,30.660889,78.879242
2013-07-29,136.690033,42.46014,30.27599,78.303001
2013-07-30,136.690033,42.453098,30.206709,78.273804
2013-07-31,136.787323,42.551807,30.029665,78.558266
2013-08-01,138.368362,43.129974,30.576212,77.044617
2013-08-02,138.60347,43.482517,30.568516,77.892845
2013-08-05,138.400818,43.390865,30.376062,77.293251
2013-08-06,137.614334,43.3274,29.991165,77.519928
2013-08-07,137.168365,43.137028,29.667854,78.097641
2013-08-08,137.671066,43.52483,30.237503,78.309669
2013-08-09,137.273773,43.602386,30.299086,78.433929
2013-08-12,137.111572,43.482517,30.58391,77.900162
2013-08-13,137.516998,43.764561,30.768656,76.774017
2013-08-14,136.811661,43.785709,30.868723,76.891045
2013-08-15,134.898148,43.41906,30.514622,75.852631
2013-08-16,134.452286,43.49662,30.252897,75.589401
2013-08-19,133.592834,43.18639,29.683239,74.931274
2013-08-20,134.249619,43.129974,29.629368,75.508987
2013-08-21,133.422546,42.622318,28.93655,74.682648
2013-08-22,134.638763,43.038315,29.406124,75.443146
2013-08-23,135.092743,43.412018,29.752537,76.262169
2013-08-26,134.590088,43.094734,29.429218,76.642418
2013-08-27,132.425339,42.361439,28.751797,77.607613
2013-08-28,132.895599,42.31208,28.813375,76.978806
2013-08-29,133.106369,42.24157,29.044312,77.593063
2013-08-30,132.684738,41.719807,29.267559,77.505249
2013-09-03,133.284714,42.523605,29.452307,76.412125
2013-09-04,134.387466,42.90435,29.975771,76.243454
2013-09-05,134.557663,42.869099,30.32988,75.180367
2013-09-06,134.622543,43.101776,30.776361,75.554283
2013-09-09,135.911636,43.69405,31.584641,75.590965
2013-09-10,136.917038,44.187603,31.823284,75.063057
2013-09-11,137.346725,44.342724,31.846363,75.730293
2013-09-12,136.981873,44.088894,31.476871,75.627571
2013-09-13,137.289963,44.300423,31.684715,75.920868
2013-09-16,138.084579,44.645912,32.038822,75.414986
2013-09-17,138.700775,44.674126,31.969536,76.038193
2013-09-18,140.306122,45.865715,33.308971,76.976646
2013-09-19,140.070984,45.647129,33.131927,76.522125
2013-09-20,139.091721,45.31575,32.392925,76.925339
2013-09-23,138.447952,45.30164,32.508389,77.489845
2013-09-24,138.122101,45.231129,32.231262,78.325729
2013-09-25,137.722885,45.280491,31.98494,78.487053
2013-09-26,138.252502,45.47086,32.115803,77.937119
2013-09-27,137.61702,45.308689,31.738586,78.1278
2013-09-30,136.883698,44.984356,31.376797,78.01046
2013-10-01,137.967346,45.224079,32.000332,77.77375
2013-10-02,137.836975,45.209988,32.123497,77.891357
2013-10-03,136.565964,44.913845,32.000332,77.766396
2013-10-04,137.600754,45.019604,32.416016,77.707588
2013-10-07,136.411209,44.554253,32.138893,78.023651
2013-10-08,134.822495,44.208763,31.830969,78.045708
2013-10-09,134.920212,44.399128,32.069611,77.420876
2013-10-10,137.828812,45.195877,32.824017,77.54583
2013-10-11,138.716888,45.435612,32.970276,77.523781
2013-10-14,139.270905,45.590725,33.162712,76.899017
2013-10-15,138.260635,45.37215,32.839397,76.847519
2013-10-16,140.191544,45.71059,33.101139,77.810493
2013-10-17,141.128525,46.316952,33.308971,78.516228
2013-10-18,142.081772,46.591942,33.339764,78.68528
2013-10-21,142.089935,46.662457,33.285889,78.435333
2013-10-22,142.912811,47.127808,33.609196,79.310112
2013-10-23,142.228394,46.669506,32.824017,79.618851
2013-10-24,142.700943,46.993847,32.754723,79.310112
2013-10-25,143.352722,46.859875,32.908688,79.604172
2013-10-28,143.580841,46.782314,33.101139,79.332176
2013-10-29,144.346725,46.88102,33.2089,79.435066
2013-10-30,143.629761,46.711807,33.024162,78.957253
2013-10-31,143.222366,46.450916,32.685436,79.126358
2013-11-01,143.564606,46.2253,32.70084,78.269829
2013-11-04,144.069717,46.450916,32.90099,78.343559
2013-11-05,143.613434,46.04903,32.238964,77.407486
2013-11-06,144.346725,46.450916,32.339039,77.444328
2013-11-07,142.521729,45.717632,31.753992,78.100327
2013-11-08,144.444412,45.985569,31.684715,76.220787
2013-11-11,144.468918,46.084286,31.523066,75.933334
2013-11-12,144.175613,45.929165,31.353695,76.287117
2013-11-13,145.33255,46.077225,31.407579,76.5672
2013-11-14,146.057663,46.28875,31.915648,77.03894
2013-11-15,146.693146,46.662457,32.523781,77.193695
2013-11-18,146.17984,46.662457,32.816307,77.658089
2013-11-19,145.862137,46.542591,32.616165,77.068436
2013-11-20,145.405899,46.218246,32.169689,75.756409
2013-11-21,146.579071,46.507324,32.138893,75.881721
2013-11-22,147.312347,46.641296,32.369827,76.589333
2013-11-25,147.165756,46.500286,31.954138,76.810417
2013-11-26,147.206467,46.500286,32.061913,77.097931
2013-11-27,147.564911,46.613094,32.269745,76.96524
2013-11-29,147.467178,46.70475,32.600765,76.987328
2013-12-02,147.084213,46.359257,31.915648,76.388527
2013-12-03,146.448746,46.034924,31.807875,76.669441
2013-12-04,146.43248,45.788151,31.769386,75.937607
2013-12-05,145.788818,45.527264,31.584641,75.723213
2013-12-06,147.418304,46.091343,32.28516,76.085472
2013-12-09,147.793015,46.041985,32.331337,76.262878
2013-12-10,147.263458,45.96442,32.346745,76.809921
2013-12-11,145.609573,45.534321,31.630825,76.218544
2013-12-12,145.12883,45.202934,31.446072,75.930168
2013-12-13,145.112549,45.174721,31.523066,76.299797
2013-12-16,146.016891,45.499058,31.7309,76.018944
2013-12-17,145.552521,45.30164,31.45377,76.358971
2013-12-18,148.037445,46.014252,32.079823,75.97451
2013-12-19,147.866318,46.014252,31.489513,75.900635
2013-12-20,148.726471,46.277393,31.442896,77.06868
2013-12-23,149.521103,46.753902,31.67592,76.6325
2013-12-24,149.848755,46.846355,31.862347,76.018944
2013-12-26,150.61058,47.102379,31.590481,75.725975
2013-12-27,150.602386,47.344185,32.079823,75.510864
2013-12-30,150.577805,47.543324,32.219654,76.030037
2013-12-31,151.290451,47.721115,32.468208,75.547913
2014-01-02,149.840546,46.874802,31.217634,75.77787
2014-01-03,149.815994,46.924587,31.163273,75.77787
2014-01-06,149.381851,46.867691,30.868099,76.096748
2014-01-07,150.299271,47.130829,31.000154,76.289658
2014-01-08,150.332062,47.116608,30.89917,76.082016
2014-01-09,150.430313,47.081039,30.736063,76.526924
2014-01-10,150.839966,47.51487,31.279778,77.439209
2014-01-13,148.833008,47.102379,30.906939,77.824883
2014-01-14,150.45491,47.479317,31.240942,77.468925
2014-01-15,151.265869,47.678444,31.233168,77.387344
2014-01-16,151.069275,47.657108,31.062281,77.906464
2014-01-17,150.430313,47.51487,30.906939,78.232811
2014-01-21,150.872711,47.742458,30.860323,78.292168
2014-01-22,150.971008,47.742458,31.272015,78.099312
2014-01-23,149.734039,47.422417,30.503029,79.20446
2014-01-24,146.539276,46.120937,29.702974,79.716194
2014-01-27,145.818481,45.90757,29.586464,79.159973
2014-01-28,146.686783,46.305847,29.772882,79.35276
2014-01-29,145.277878,45.786674,29.345673,80.005508
2014-01-30,146.817841,46.021374,29.617538,79.775551
2014-01-31,145.957764,45.239052,29.664135,80.30957
2014-02-03,142.672882,44.31451,28.825247,81.288116
2014-02-04,143.672287,44.826557,29.407814,80.425529
2014-02-05,143.492065,44.919014,29.299061,79.681938
2014-02-06,145.384369,45.715546,29.912697,79.339943
2014-02-07,147.186447,46.312954,30.083586,79.406853
2014-02-10,147.456772,46.15649,29.749577,79.629929
2014-02-11,149.070587,46.889027,30.394291,79.168953
2014-02-12,149.144272,46.967258,30.402054,78.759903
2014-02-13,149.914276,47.109489,30.433125,79.206055
2014-02-14,150.741653,47.287289,30.805964,79.250702
2014-02-18,150.92186,47.692673,30.51856,79.429123
2014-02-19,149.922501,47.372639,30.308838,79.094521
2014-02-20,150.807159,47.536209,30.417587,78.901199
2014-02-21,150.635117,47.628666,30.627308,79.317604
2014-02-24,151.470718,48.041149,30.627308,79.116837
2014-02-25,151.413361,47.927368,30.277775,79.823257
2014-02-26,151.421555,47.763798,30.301077,80.24707
2014-02-27,152.216141,47.927368,30.875866,80.685822
2014-02-28,152.60112,48.012707,30.66614,80.730385
2014-03-03,151.52803,46.995697,30.122423,81.269341
2014-03-04,153.657867,47.927368,30.63508,80.046898
2014-03-05,153.797104,47.884693,30.658377,80.218315
2014-03-06,154.149307,48.382526,31.093359,79.428207
2014-03-07,154.21489,48.119392,30.697216,78.928795
2014-03-10,154.132965,47.820679,30.48749,79.040619
2014-03-11,153.371109,47.472202,30.145727,79.24929
2014-03-12,153.412064,47.294407,30.207861,79.800888
2014-03-13,151.691833,46.412525,29.664135,80.874245
2014-03-14,151.265869,46.312954,29.827261,80.889145
2014-03-17,152.633881,46.896145,30.192331,80.285423
2014-03-18,153.723373,47.187725,30.611769,80.576126
2014-03-19,152.904236,46.611664,29.959305,79.949966
2014-03-20,153.797104,46.433861,30.091356,79.808395
2014-03-21,153.200577,46.341408,30.277775,80.673012
2014-03-24,152.567017,46.462303,30.572937,81.246971
2014-03-25,153.291077,46.967258,30.922482,80.941368
2014-03-26,152.188568,46.960148,30.99238,81.574944
2014-03-27,151.867722,47.194824,31.396292,81.984886
2014-03-28,152.616425,47.55043,31.644859,81.522705
2014-03-31,153.86702,47.792236,31.85458,81.321472
2014-04-01,154.887253,48.098057,32.227421,80.626488
2014-04-02,155.405624,48.190502,32.289555,80.163208
2014-04-03,155.19989,48.055382,32.165279,80.514442
2014-04-04,153.365143,47.90604,32.079823,81.052513
2014-04-07,151.670181,47.678444,32.219654,81.538216
2014-04-08,152.295486,47.650002,32.592491,81.732521
2014-04-09,153.932861,48.261627,32.841049,81.328957
2014-04-10,150.699356,47.408203,32.491516,82.083778
2014-04-11,149.341782,47.123714,32.491516,82.748856
2014-04-14,150.518356,47.393967,32.4216,82.532173
2014-04-15,151.555054,47.194824,31.932257,83.047714
2014-04-16,153.142975,47.778019,32.336163,83.152359
2014-04-17,153.356934,48.026936,32.631329,82.240715
2014-04-21,153.891708,48.090942,32.429367,82.173431
2014-04-22,154.591049,48.290085,32.343922,82.449936
2014-04-23,154.22905,48.176281,32.110909,82.920761
2014-04-24,154.541687,48.169174,32.141983,83.07766
2014-04-25,153.274628,47.934486,31.706995,83.197227
2014-04-28,153.760056,48.083828,31.862347,82.793694
2014-04-29,154.475906,48.396748,32.165279,82.681595
2014-04-30,154.936661,48.588779,32.103134,83.025307
2014-05-01,154.953033,48.723907,32.141983,83.916054
2014-05-02,154.730957,48.645679,32.320637,84.432953
2014-05-05,155.027161,48.610111,32.141983,83.923531
2014-05-06,153.677765,48.524776,32.289555,84.260651
2014-05-07,154.58284,48.581665,32.460438,83.961029
2014-05-08,154.418274,48.588779,32.382774,83.601433
2014-05-09,154.648666,48.517654,32.3284,83.331757
2014-05-12,156.154312,48.837688,32.87212,82.994675
2014-05-13,156.29422,48.908813,32.996403,83.713829
2014-05-14,155.553726,48.816353,33.229435,84.620247
2014-05-15,154.187866,48.603008,32.918724,85.294456
2014-05-16,154.722687,48.709682,33.35371,85.054718
2014-05-19,155.29039,48.610111,33.35371,84.425453
2014-05-20,154.31134,48.304295,33.081841,84.612724
2014-05-21,155.611374,48.681225,33.338173,84.095871
2014-05-22,155.989777,48.745235,33.571201,83.975975
2014-05-23,156.615112,48.873249,33.50906,84.425453
2014-05-27,157.577789,49.221741,33.221664,84.919838
2014-05-28,157.462555,49.058163,33.415844,85.96862
2014-05-29,158.277084,49.356865,33.50906,85.511658
2014-05-30,158.53215,49.363979,33.050774,85.474243
2014-06-02,158.71312,49.463558,33.151749,84.838867
2014-06-03,158.630875,49.34264,33.338173,83.794815
2014-06-04,158.951721,49.328415,33.151749,83.772316
2014-06-05,159.98848,49.669788,33.501297,83.809853
2014-06-06,160.753632,49.940044,33.835289,83.809853
2014-06-09,160.918182,49.890263,33.959576,83.68972
2014-06-10,160.934647,49.783585,34.138229,83.38179
2014-06-11,160.375214,49.534664,34.021713,83.531982
2014-06-12,159.239716,49.548893,33.858593,84.275574
2014-06-13,159.725235,49.584446,33.874138,84.230476
2014-06-16,159.856827,49.598675,33.718788,84.440819
2014-06-17,160.301147,49.563114,33.726551,83.772316
2014-06-18,161.477707,49.989819,34.099388,84.418266
2014-06-19,161.658676,50.260086,33.905209,83.336716
2014-06-20,161.986893,50.17474,33.835289,83.967613
2014-06-23,161.937317,50.039604,33.765377,83.704758
2014-06-24,160.961777,49.726685,33.749847,84.553444
2014-06-25,161.689285,49.709202,33.821095,84.771225
2014-06-26,161.573563,49.745625,33.860233,85.176842
2014-06-27,161.887726,49.77478,33.938534,85.049133
2014-06-30,161.805008,49.818501,33.844578,85.259384
2014-07-01,162.88797,50.255699,34.165562,84.545563
2014-07-02,163.053391,50.335846,34.36911,83.641991
2014-07-03,163.855255,50.437859,34.572678,83.34082
2014-07-07,163.284851,50.044384,34.549187,83.950706
2014-07-08,162.234894,49.519753,34.392609,84.89196
2014-07-09,162.962494,49.680058,34.588326,84.959717
2014-07-10,162.317566,49.133568,34.40044,84.982307
2014-07-11,162.540817,49.162701,34.36129,85.52449
2014-07-14,163.359268,49.527039,34.627476,85.155518
2014-07-15,163.053391,49.403164,34.603992,84.982307
2014-07-16,163.656906,49.709202,34.690113,85.434143
2014-07-17,161.796768,49.07526,34.040306,86.510887
2014-07-18,163.450195,49.461449,34.572678,86.232285
2014-07-21,163.144318,49.279289,34.690113,86.66143
2014-07-22,163.855255,49.497887,35.011101,86.842216
2014-07-23,164.21904,49.599903,35.042412,86.729256
2014-07-24,164.22728,49.716492,35.198982,86.08168
2014-07-25,163.458435,49.512463,35.058064,87.098228
2014-07-28,163.524612,49.519753,35.300766,86.977753
2014-07-29,162.821884,49.417732,35.089378,87.293991
2014-07-30,162.846695,49.344872,34.917149,86.08168
2014-07-31,159.630814,48.521484,34.306492,85.825676
2014-08-01,159.143051,48.186302,34.494381,86.490036
2014-08-04,160.292145,48.412189,34.815376,86.263557
2014-08-05,158.7379,47.792824,34.283012,86.542915
2014-08-06,158.787506,47.676239,34.04813,86.595772
2014-08-07,157.927734,47.290047,33.915043,87.403542
2014-08-08,159.754791,47.566936,34.220375,87.21479
2014-08-11,160.217743,47.7491,34.658798,87.207268
2014-08-12,159.994583,47.712673,34.697937,86.641029
2014-08-13,161.07753,47.982281,34.88583,87.207268
2014-08-14,161.838074,48.237305,34.940636,87.909439
2014-08-15,161.805008,48.186302,34.846687,88.868187
2014-08-18,163.160858,48.499622,35.183334,87.984894
2014-08-19,164.012375,48.616211,35.34774,87.71312
2014-08-20,164.450516,48.463196,35.277279,87.569649
2014-08-21,164.930038,48.667213,35.128525,88.060394
2014-08-22,164.673752,48.43404,35.03458,88.55114
2014-08-25,165.508743,48.747364,35.292938,88.883331
2014-08-26,165.61618,48.754654,35.504311,88.596443
2014-08-27,165.550049,48.849377,35.684383,89.351402
2014-08-28,165.459152,48.630779,35.332081,89.819504
2014-08-29,165.930389,48.608917,35.277279,89.879898
2014-09-02,165.847672,48.703648,35.222485,88.329453
2014-09-03,165.756744,49.046116,35.684383,88.821274
2014-09-04,165.516983,48.812939,35.590435,87.739189
2014-09-05,166.261032,48.820232,35.895771,87.572708
2014-09-08,165.8311,48.302887,35.472996,87.610527
2014-09-09,164.781189,48.16444,35.03458,87.54245
2014-09-10,165.401245,48.44133,34.88583,86.990067
2014-09-11,165.5914,48.171722,34.650963,86.702461
2014-09-12,164.624146,48.106133,34.283012,85.794472
2014-09-15,164.500092,48.004124,34.110764,85.923134
2014-09-16,165.740219,48.208164,34.557018,85.574997
2014-09-17,165.963409,47.865677,34.236027,85.355591
2014-09-18,166.847992,48.237305,34.283012,85.627991
2014-09-19,166.697693,48.069725,34.024651,86.717674
2014-09-22,165.410294,47.858406,33.507927,86.82357
2014-09-23,164.463364,47.457642,33.320042,87.360855
2014-09-24,165.750778,47.698109,33.797607,86.876534
2014-09-25,163.076279,46.998581,33.061684,87.90567
2014-09-26,164.372086,47.195324,33.210426,87.777046
2014-09-29,164.073013,46.758121,32.537148,88.480728
2014-09-30,163.641129,46.721699,32.537148,87.981316
2014-10-01,161.423508,46.167912,31.871677,89.68737
2014-10-02,161.448395,45.672417,32.043919,88.906021
2014-10-03,163.22583,45.672417,32.317932,89.285316
2014-10-06,163.034821,45.96389,32.740688,89.338409
2014-10-07,160.518173,45.184212,32.451023,90.544609
2014-10-08,163.325485,45.898308,32.936413,90.567329
2014-10-09,160.086243,44.666874,32.419704,90.172913
2014-10-10,158.258972,43.996513,31.715101,91.068031
2014-10-13,155.65921,43.938213,32.036083,91.621765
2014-10-14,155.900085,44.047508,32.223984,92.221039
2014-10-15,154.845276,43.785191,31.816885,92.949303
2014-10-16,154.712387,43.377148,31.527205,92.35759
2014-10-17,156.539612,44.185951,31.879513,91.841782
2014-10-20,158.059647,44.462849,31.973463,92.17556
2014-10-21,161.190918,44.994774,32.106541,91.43969
2014-10-22,160.044693,44.666874,31.895168,91.538353
2014-10-23,161.905258,45.096779,31.887329,90.726616
2014-10-24,163.151031,45.344528,32.114384,90.817673
2014-10-27,162.926804,45.089489,31.863846,90.984535
2014-10-28,164.795624,45.774433,32.505829,90.415634
2014-10-29,164.546432,45.424679,32.552811,90.620468
2014-10-30,165.601318,45.752571,32.858135,90.696274
2014-10-31,167.49501,46.59782,32.999054,90.461159
2014-11-03,167.58638,46.197063,32.72504,90.461113
2014-11-04,167.00499,45.934742,32.756355,90.742462
2014-11-05,168.059784,46.022175,32.466671,90.613258
2014-11-06,168.732605,45.774433,32.067406,90.027687
2014-11-07,168.890381,45.796299,32.270958,91.061874
2014-11-10,169.421951,46.000317,32.357079,90.225395
2014-11-11,169.588074,46.277203,32.325768,90.286232
2014-11-12,169.40538,45.883732,32.263138,90.210159
2014-11-13,169.59639,46.102329,32.177013,90.423073
2014-11-14,169.637939,46.167912,32.443203,90.864166
2014-11-17,169.74588,45.98576,32.098732,90.636055
2014-11-18,170.726028,46.488518,32.270958,90.886963
2014-11-19,170.451874,46.350079,32.255302,90.309059
2014-11-20,170.7509,46.073189,32.200493,90.780518
2014-11-21,171.664551,46.473946,33.226093,91.328003
2014-11-24,172.146255,46.743557,32.952072,91.404091
2014-11-25,172.021698,46.823704,32.740688,92.16452
2014-11-26,172.461868,47.005863,33.155628,92.415459
2014-11-28,172.096481,46.626961,32.490173,93.1455
2014-12-01,170.900345,46.583256,31.934305,92.602074
2014-12-02,172.005096,46.714413,31.926481,91.702682
2014-12-03,172.669525,46.656113,32.012604,92.060936
2014-12-04,172.478485,46.50309,32.067406,92.830688
2014-12-05,172.760895,46.60511,32.004776,92.289528
2014-12-08,171.606415,46.197063,31.535038,93.41758
2014-12-09,171.490051,45.949306,31.237534,93.897705
2014-12-10,168.740875,45.366383,30.775631,94.583649
2014-12-11,169.59639,45.308094,30.517271,94.972359
2014-12-12,166.855499,44.433697,30.016222,96.260384
2014-12-15,165.709259,43.697758,29.585632,96.062241
2014-12-16,164.380371,44.011074,29.538658,97.251205
2014-12-17,167.602997,44.537167,30.217661,96.374695
2014-12-18,171.747589,45.331821,30.630621,94.659859
2014-12-19,172.478378,45.398033,30.845043,95.932648
2014-12-22,173.271744,45.618763,31.273886,96.062241
2014-12-23,173.50563,45.471615,30.987986,94.156837
2014-12-24,173.522308,45.677639,31.059467,94.669365
2014-12-26,174.081909,45.795353,31.305641,95.020691
2014-12-29,174.315765,45.464256,31.115057,95.730995
2014-12-30,173.380386,45.044861,31.178593,95.990646
2014-12-31,171.659897,44.765263,31.202419,96.173927
2015-01-02,171.567993,44.573956,30.789454,97.243256
2015-01-05,168.46962,43.521778,30.241491,98.77079
2015-01-06,166.882736,43.028797,30.114416,100.550362
2015-01-07,168.962341,43.507065,30.765627,100.351776
2015-01-08,171.960556,44.095699,31.28977,99.02282
2015-01-09,170.58255,43.882317,31.186533,100.107376
2015-01-12,169.246262,43.779305,30.932394,100.680229
2015-01-13,168.770264,44.000042,31.202419,100.680229
2015-01-14,167.751328,43.874954,31.027693,101.443985
2015-01-15,166.214645,44.154552,31.099174,103.040283
2015-01-16,168.394394,44.728466,31.36124,101.726593
2015-01-20,168.753586,44.882988,31.313591,103.07843
2015-01-21,169.605438,45.236168,32.004509,101.886963
2015-01-22,172.127579,45.405388,32.616016,101.520355
2015-01-23,171.183884,45.147861,32.36982,102.933319
2015-01-26,171.584717,45.765926,32.3857,102.620186
2015-01-27,169.321472,45.832153,32.210995,102.780586
2015-01-28,167.150024,45.147861,31.861561,104.460815
2015-01-29,168.695038,45.765926,31.861561,103.773537
2015-01-30,166.573761,45.044861,30.987986,105.61412
2015-02-02,168.636627,45.589344,31.543901,105.215446
2015-02-03,171.075302,46.317772,32.139523,102.988358
2015-02-04,170.423828,45.935158,31.980686,103.164413
2015-02-05,172.144257,46.567936,32.17128,102.031792
2015-02-06,171.668274,45.986664,31.623322,100.225616
2015-02-09,170.899918,45.765926,31.575663,100.064865
2015-02-10,172.720596,46.185333,31.496246,99.268959
2015-02-11,172.820801,45.935158,31.265934,99.452637
2015-02-12,174.482758,46.648876,31.933039,99.123528
2015-02-13,175.201035,46.957893,32.29834,98.105721
2015-02-17,175.476639,47.068272,32.226879,96.628639
2015-02-18,175.493301,47.347866,32.218929,97.202621
2015-02-19,175.368027,47.406734,32.083935,96.559723
2015-02-20,176.420334,47.848206,32.29834,96.842926
2015-02-23,176.395294,47.678978,31.972748,97.952583
2015-02-24,176.896393,47.973286,32.433342,99.238304
2015-02-25,176.746002,48.010078,32.36982,99.666893
2015-02-26,176.537308,47.877632,32.377754,98.304634
2015-02-27,175.935944,47.899712,32.353939,99.131157
2015-03-02,177.046753,47.973286,32.30629,97.284714
2015-03-03,176.320145,47.678978,32.060104,96.932014
